,production_line,number_of_components,components,times_component_used,connection_key_category,connection_key_numeric,connection_key_date
2569,L1_S25_F2065,5,T256,2,1252065,1252064,1252066
2570,L1_S25_F2065,5,T32,1,1252065,1252064,1252066
2571,L1_S25_F2065,5,T33554432,1,1252065,1252064,1252066
2572,L1_S25_F2065,5,T4,1,1252065,1252064,1252066
2573,L1_S25_F2067,1,T1,7,1252067,1252066,1252068
2574,L1_S25_F2069,1,T1,3,1252069,1252068,1252070
2575,L1_S25_F2070,5,T16,2,1252070,1252069,1252071
2576,L1_S25_F2070,5,T256,2,1252070,1252069,1252071
2577,L1_S25_F2070,5,T32,1,1252070,1252069,1252071
2578,L1_S25_F2070,5,T33554432,1,1252070,1252069,1252071
2579,L1_S25_F2070,5,T4,1,1252070,1252069,1252071
2580,L1_S25_F2072,1,T1,7,1252072,1252071,1252073
2581,L1_S25_F2074,1,T1,3,1252074,1252073,1252075
2582,L1_S25_F2075,5,T16,2,1252075,1252074,1252076
2583,L1_S25_F2075,5,T256,2,1252075,1252074,1252076
2584,L1_S25_F2075,5,T32,1,1252075,1252074,1252076
2585,L1_S25_F2075,5,T33554432,1,1252075,1252074,1252076
2586,L1_S25_F2075,5,T4,1,1252075,1252074,1252076
2587,L1_S25_F2077,1,T1,7,1252077,1252076,1252078
2588,L1_S25_F2079,1,T1,3,1252079,1252078,1252080
2589,L1_S25_F2080,5,T16,2,1252080,1252079,1252081
2590,L1_S25_F2080,5,T256,2,1252080,1252079,1252081
2591,L1_S25_F2080,5,T33554432,1,1252080,1252079,1252081
2592,L1_S25_F2080,5,T32,1,1252080,1252079,1252081
2593,L1_S25_F2080,5,T4,1,1252080,1252079,1252081
2594,L1_S25_F2082,1,T1,7,1252082,1252081,1252083
2595,L1_S25_F2084,1,T1,3,1252084,1252083,1252085
2596,L1_S25_F2085,5,T256,2,1252085,1252084,1252086
2597,L1_S25_F2085,5,T16,2,1252085,1252084,1252086
2598,L1_S25_F2085,5,T32,1,1252085,1252084,1252086
2599,L1_S25_F2085,5,T33554432,1,1252085,1252084,1252086
2600,L1_S25_F2085,5,T4,1,1252085,1252084,1252086
2601,L1_S25_F2087,1,T1,7,1252087,1252086,1252088
2602,L1_S25_F2089,1,T1,3,1252089,1252088,1252090
2603,L1_S25_F2090,5,T256,2,1252090,1252089,1252091
2604,L1_S25_F2090,5,T16,2,1252090,1252089,1252091
2605,L1_S25_F2090,5,T33554432,1,1252090,1252089,1252091
2606,L1_S25_F2090,5,T32,1,1252090,1252089,1252091
2607,L1_S25_F2090,5,T4,1,1252090,1252089,1252091
2608,L1_S25_F2092,1,T1,7,1252092,1252091,1252093
2609,L1_S25_F2094,1,T1,3,1252094,1252093,1252095
2610,L1_S25_F2095,5,T256,2,1252095,1252094,1252096
2611,L1_S25_F2095,5,T16,2,1252095,1252094,1252096
2612,L1_S25_F2095,5,T32,1,1252095,1252094,1252096
2613,L1_S25_F2095,5,T33554432,1,1252095,1252094,1252096
2614,L1_S25_F2095,5,T4,1,1252095,1252094,1252096
2615,L1_S25_F2097,1,T1,4,1252097,1252096,1252098
2616,L1_S25_F2099,1,T1,5362,1252099,1252098,1252100
2617,L1_S25_F2100,2,T134217728,3,1252100,1252099,1252101
2618,L1_S25_F2100,2,T4,1,1252100,1252099,1252101
2619,L1_S25_F2102,1,T1,4,1252102,1252101,1252103
2620,L1_S25_F2104,1,T1,5362,1252104,1252103,1252105
2621,L1_S25_F2105,2,T134217728,3,1252105,1252104,1252106
2622,L1_S25_F2105,2,T4,1,1252105,1252104,1252106
2623,L1_S25_F2107,1,T1,4,1252107,1252106,1252108
2624,L1_S25_F2109,1,T1,5362,1252109,1252108,1252110
2625,L1_S25_F2110,2,T134217728,3,1252110,1252109,1252111
2626,L1_S25_F2110,2,T4,1,1252110,1252109,1252111
2627,L1_S25_F2112,1,T1,4,1252112,1252111,1252113
2628,L1_S25_F2114,1,T1,5362,1252114,1252113,1252115
2629,L1_S25_F2115,2,T134217728,3,1252115,1252114,1252116
2630,L1_S25_F2115,2,T4,1,1252115,1252114,1252116
2631,L1_S25_F2117,1,T1,4,1252117,1252116,1252118
2632,L1_S25_F2119,1,T1,5362,1252119,1252118,1252120
2633,L1_S25_F2120,2,T134217728,3,1252120,1252119,1252121
2634,L1_S25_F2120,2,T4,1,1252120,1252119,1252121
2635,L1_S25_F2122,1,T1,4,1252122,1252121,1252123
2636,L1_S25_F2124,1,T1,5362,1252124,1252123,1252125
2637,L1_S25_F2125,2,T134217728,3,1252125,1252124,1252126
2638,L1_S25_F2125,2,T4,1,1252125,1252124,1252126
2639,L1_S25_F2127,1,T1,4,1252127,1252126,1252128
2640,L1_S25_F2129,1,T1,5362,1252129,1252128,1252130
2641,L1_S25_F2130,2,T134217728,3,1252130,1252129,1252131
2642,L1_S25_F2130,2,T4,1,1252130,1252129,1252131
2643,L1_S25_F2132,1,T1,4,1252132,1252131,1252133
2644,L1_S25_F2134,1,T1,5362,1252134,1252133,1252135
2645,L1_S25_F2135,2,T134217728,3,1252135,1252134,1252136
2646,L1_S25_F2135,2,T4,1,1252135,1252134,1252136
2647,L1_S25_F2137,1,T1,42,1252137,1252136,1252138
2648,L1_S25_F2139,1,T1,42,1252139,1252138,1252140
2649,L1_S25_F2141,1,T3,54992,1252141,1252140,1252142
2650,L1_S25_F2142,1,T1,42,1252142,1252141,1252143
2651,L1_S25_F2145,1,T1,42,1252145,1252144,1252146
2652,L1_S25_F2148,1,T1,42,1252148,1252147,1252149
2653,L1_S25_F2150,1,T1,42,1252150,1252149,1252151
2654,L1_S25_F2153,1,T1,42,1252153,1252152,1252154
2655,L1_S25_F2156,1,T1,42,1252156,1252155,1252157
2656,L1_S25_F2159,1,T1,42,1252159,1252158,1252160
2657,L1_S25_F2162,1,T1,42,1252162,1252161,1252163
2658,L1_S25_F2165,1,T1,42,1252165,1252164,1252166
2659,L1_S25_F2168,1,T1,42,1252168,1252167,1252169
2660,L1_S25_F2171,1,T1,42,1252171,1252170,1252172
2661,L1_S25_F2174,1,T1,42,1252174,1252173,1252175
2662,L1_S25_F2177,1,T1,42,1252177,1252176,1252178
2663,L1_S25_F2179,1,T1,1,1252179,1252178,1252180
2664,L1_S25_F2182,1,T1,1,1252182,1252181,1252183
2665,L1_S25_F2185,1,T1,1,1252185,1252184,1252186
2666,L1_S25_F2188,1,T1,1,1252188,1252187,1252189
2667,L1_S25_F2191,1,T1,1,1252191,1252190,1252192
2668,L1_S25_F2194,1,T1,1,1252194,1252193,1252195
2669,L1_S25_F2197,1,T1,1,1252197,1252196,1252198
2670,L1_S25_F2200,1,T1,1,1252200,1252199,1252201
2671,L1_S25_F2203,1,T1,1,1252203,1252202,1252204
2672,L1_S25_F2205,1,T1,9,1252205,1252204,1252206
2673,L1_S25_F2208,1,T1,9,1252208,1252207,1252209
2674,L1_S25_F2211,1,T1,9,1252211,1252210,1252212
2675,L1_S25_F2213,1,T1,9,1252213,1252212,1252214
2676,L1_S25_F2215,1,T1,9,1252215,1252214,1252216
2677,L1_S25_F2218,1,T1,9,1252218,1252217,1252219
2678,L1_S25_F2221,1,T1,9,1252221,1252220,1252222
2679,L1_S25_F2224,1,T1,9,1252224,1252223,1252225
2680,L1_S25_F2227,1,T1,9,1252227,1252226,1252228
2681,L1_S25_F2229,7,T4,4853,1252229,1252228,1252230
2682,L1_S25_F2229,7,T5,1900,1252229,1252228,1252230
2683,L1_S25_F2229,7,T3,272,1252229,1252228,1252230
2684,L1_S25_F2229,7,T6,87,1252229,1252228,1252230
2685,L1_S25_F2229,7,T2,33,1252229,1252228,1252230
2686,L1_S25_F2229,7,T7,8,1252229,1252228,1252230
2687,L1_S25_F2229,7,T1,5,1252229,1252228,1252230
2688,L1_S25_F2250,1,T1,66,1252250,1252249,1252251
2689,L1_S25_F2252,1,T1,3579,1252252,1252251,1252253
2690,L1_S25_F2253,11,T512,17,1252253,1252252,1252254
2691,L1_S25_F2253,11,T524288,14,1252253,1252252,1252254
2692,L1_S25_F2253,11,T786432,10,1252253,1252252,1252254
2693,L1_S25_F2253,11,T262144,7,1252253,1252252,1252254
2694,L1_S25_F2253,11,T9174,5,1252253,1252252,1252254
2695,L1_S25_F2253,11,T83888,4,1252253,1252252,1252254
2696,L1_S25_F2253,11,T6553,3,1252253,1252252,1252254
2697,L1_S25_F2253,11,T917,2,1252253,1252252,1252254
2698,L1_S25_F2253,11,T786944,2,1252253,1252252,1252254
2699,L1_S25_F2253,11,T1132,1,1252253,1252252,1252254
2700,L1_S25_F2253,11,T4718592,1,1252253,1252252,1252254
2701,L1_S25_F2254,1,T1,66,1252254,1252253,1252255
2702,L1_S25_F2256,1,T1,3579,1252256,1252255,1252257
2703,L1_S25_F2257,11,T512,17,1252257,1252256,1252258
2704,L1_S25_F2257,11,T524288,14,1252257,1252256,1252258
2705,L1_S25_F2257,11,T786432,10,1252257,1252256,1252258
2706,L1_S25_F2257,11,T262144,7,1252257,1252256,1252258
2707,L1_S25_F2257,11,T9174,5,1252257,1252256,1252258
2708,L1_S25_F2257,11,T83888,4,1252257,1252256,1252258
2709,L1_S25_F2257,11,T6553,3,1252257,1252256,1252258
2710,L1_S25_F2257,11,T786944,2,1252257,1252256,1252258
2711,L1_S25_F2257,11,T917,2,1252257,1252256,1252258
2712,L1_S25_F2257,11,T1132,1,1252257,1252256,1252258
2713,L1_S25_F2257,11,T4718592,1,1252257,1252256,1252258
2714,L1_S25_F2259,1,T1,66,1252259,1252258,1252260
2715,L1_S25_F2261,1,T1,3579,1252261,1252260,1252262
2716,L1_S25_F2262,11,T512,17,1252262,1252261,1252263
2717,L1_S25_F2262,11,T524288,14,1252262,1252261,1252263
2718,L1_S25_F2262,11,T786432,10,1252262,1252261,1252263
2719,L1_S25_F2262,11,T262144,7,1252262,1252261,1252263
2720,L1_S25_F2262,11,T9174,5,1252262,1252261,1252263
2721,L1_S25_F2262,11,T83888,4,1252262,1252261,1252263
2722,L1_S25_F2262,11,T6553,3,1252262,1252261,1252263
2723,L1_S25_F2262,11,T786944,2,1252262,1252261,1252263
2724,L1_S25_F2262,11,T917,2,1252262,1252261,1252263
2725,L1_S25_F2262,11,T1132,1,1252262,1252261,1252263
2726,L1_S25_F2262,11,T4718592,1,1252262,1252261,1252263
2727,L1_S25_F2264,1,T1,66,1252264,1252263,1252265
2728,L1_S25_F2266,1,T1,3579,1252266,1252265,1252267
2729,L1_S25_F2267,11,T512,17,1252267,1252266,1252268
2730,L1_S25_F2267,11,T524288,14,1252267,1252266,1252268
2731,L1_S25_F2267,11,T786432,10,1252267,1252266,1252268
2732,L1_S25_F2267,11,T262144,7,1252267,1252266,1252268
2733,L1_S25_F2267,11,T9174,5,1252267,1252266,1252268
2734,L1_S25_F2267,11,T83888,4,1252267,1252266,1252268
2735,L1_S25_F2267,11,T6553,3,1252267,1252266,1252268
2736,L1_S25_F2267,11,T917,2,1252267,1252266,1252268
2737,L1_S25_F2267,11,T786944,2,1252267,1252266,1252268
2738,L1_S25_F2267,11,T1132,1,1252267,1252266,1252268
2739,L1_S25_F2267,11,T4718592,1,1252267,1252266,1252268
2740,L1_S25_F2269,1,T1,66,1252269,1252268,1252270
2741,L1_S25_F2271,1,T1,3579,1252271,1252270,1252272
2742,L1_S25_F2272,11,T512,17,1252272,1252271,1252273
2743,L1_S25_F2272,11,T524288,14,1252272,1252271,1252273
2744,L1_S25_F2272,11,T786432,10,1252272,1252271,1252273
2745,L1_S25_F2272,11,T262144,7,1252272,1252271,1252273
2746,L1_S25_F2272,11,T9174,5,1252272,1252271,1252273
2747,L1_S25_F2272,11,T83888,4,1252272,1252271,1252273
2748,L1_S25_F2272,11,T6553,3,1252272,1252271,1252273
2749,L1_S25_F2272,11,T917,2,1252272,1252271,1252273
2750,L1_S25_F2272,11,T786944,2,1252272,1252271,1252273
2751,L1_S25_F2272,11,T1132,1,1252272,1252271,1252273
2752,L1_S25_F2272,11,T4718592,1,1252272,1252271,1252273
2753,L1_S25_F2274,1,T1,66,1252274,1252273,1252275
2754,L1_S25_F2276,1,T1,3579,1252276,1252275,1252277
2755,L1_S25_F2277,11,T512,17,1252277,1252276,1252278
2756,L1_S25_F2277,11,T524288,14,1252277,1252276,1252278
2757,L1_S25_F2277,11,T786432,10,1252277,1252276,1252278
2758,L1_S25_F2277,11,T262144,7,1252277,1252276,1252278
2759,L1_S25_F2277,11,T9174,5,1252277,1252276,1252278
2760,L1_S25_F2277,11,T83888,4,1252277,1252276,1252278
2761,L1_S25_F2277,11,T6553,3,1252277,1252276,1252278
2762,L1_S25_F2277,11,T917,2,1252277,1252276,1252278
2763,L1_S25_F2277,11,T786944,2,1252277,1252276,1252278
2764,L1_S25_F2277,11,T1132,1,1252277,1252276,1252278
2765,L1_S25_F2277,11,T4718592,1,1252277,1252276,1252278
2766,L1_S25_F2279,1,T1,66,1252279,1252278,1252280
2767,L1_S25_F2281,1,T1,3579,1252281,1252280,1252282
2768,L1_S25_F2282,11,T512,17,1252282,1252281,1252283
2769,L1_S25_F2282,11,T524288,14,1252282,1252281,1252283
2770,L1_S25_F2282,11,T786432,10,1252282,1252281,1252283
2771,L1_S25_F2282,11,T262144,7,1252282,1252281,1252283
2772,L1_S25_F2282,11,T9174,5,1252282,1252281,1252283
2773,L1_S25_F2282,11,T83888,4,1252282,1252281,1252283
2774,L1_S25_F2282,11,T6553,3,1252282,1252281,1252283
2775,L1_S25_F2282,11,T786944,2,1252282,1252281,1252283
2776,L1_S25_F2282,11,T917,2,1252282,1252281,1252283
2777,L1_S25_F2282,11,T1132,1,1252282,1252281,1252283
2778,L1_S25_F2282,11,T4718592,1,1252282,1252281,1252283
2779,L1_S25_F2283,1,T1,66,1252283,1252282,1252284
2780,L1_S25_F2285,1,T1,3579,1252285,1252284,1252286
2781,L1_S25_F2286,11,T512,17,1252286,1252285,1252287
2782,L1_S25_F2286,11,T524288,14,1252286,1252285,1252287
2783,L1_S25_F2286,11,T786432,10,1252286,1252285,1252287
2784,L1_S25_F2286,11,T262144,7,1252286,1252285,1252287
2785,L1_S25_F2286,11,T9174,5,1252286,1252285,1252287
2786,L1_S25_F2286,11,T83888,4,1252286,1252285,1252287
2787,L1_S25_F2286,11,T6553,3,1252286,1252285,1252287
2788,L1_S25_F2286,11,T917,2,1252286,1252285,1252287
2789,L1_S25_F2286,11,T786944,2,1252286,1252285,1252287
2790,L1_S25_F2286,11,T1132,1,1252286,1252285,1252287
2791,L1_S25_F2286,11,T4718592,1,1252286,1252285,1252287
2792,L1_S25_F2288,1,T1,66,1252288,1252287,1252289
2793,L1_S25_F2290,1,T1,3579,1252290,1252289,1252291
2794,L1_S25_F2291,11,T512,17,1252291,1252290,1252292
2795,L1_S25_F2291,11,T524288,14,1252291,1252290,1252292
2796,L1_S25_F2291,11,T786432,10,1252291,1252290,1252292
2797,L1_S25_F2291,11,T262144,7,1252291,1252290,1252292
2798,L1_S25_F2291,11,T9174,5,1252291,1252290,1252292
2799,L1_S25_F2291,11,T83888,4,1252291,1252290,1252292
2800,L1_S25_F2291,11,T6553,3,1252291,1252290,1252292
2801,L1_S25_F2291,11,T917,2,1252291,1252290,1252292
2802,L1_S25_F2291,11,T786944,2,1252291,1252290,1252292
2803,L1_S25_F2291,11,T1132,1,1252291,1252290,1252292
2804,L1_S25_F2291,11,T4718592,1,1252291,1252290,1252292
2805,L1_S25_F2293,1,T1,66,1252293,1252292,1252294
2806,L1_S25_F2295,1,T1,3579,1252295,1252294,1252296
2807,L1_S25_F2296,11,T512,17,1252296,1252295,1252297
2808,L1_S25_F2296,11,T524288,14,1252296,1252295,1252297
2809,L1_S25_F2296,11,T786432,10,1252296,1252295,1252297
2810,L1_S25_F2296,11,T262144,7,1252296,1252295,1252297
2811,L1_S25_F2296,11,T9174,5,1252296,1252295,1252297
2812,L1_S25_F2296,11,T83888,4,1252296,1252295,1252297
2813,L1_S25_F2296,11,T6553,3,1252296,1252295,1252297
2814,L1_S25_F2296,11,T786944,2,1252296,1252295,1252297
2815,L1_S25_F2296,11,T917,2,1252296,1252295,1252297
2816,L1_S25_F2296,11,T1132,1,1252296,1252295,1252297
2817,L1_S25_F2296,11,T4718592,1,1252296,1252295,1252297
2818,L1_S25_F2298,1,T1,66,1252298,1252297,1252299
2819,L1_S25_F2300,1,T1,3579,1252300,1252299,1252301
2820,L1_S25_F2301,11,T512,17,1252301,1252300,1252302
2821,L1_S25_F2301,11,T524288,14,1252301,1252300,1252302
2822,L1_S25_F2301,11,T786432,10,1252301,1252300,1252302
2823,L1_S25_F2301,11,T262144,7,1252301,1252300,1252302
2824,L1_S25_F2301,11,T9174,5,1252301,1252300,1252302
2825,L1_S25_F2301,11,T83888,4,1252301,1252300,1252302
2826,L1_S25_F2301,11,T6553,3,1252301,1252300,1252302
2827,L1_S25_F2301,11,T786944,2,1252301,1252300,1252302
2828,L1_S25_F2301,11,T917,2,1252301,1252300,1252302
2829,L1_S25_F2301,11,T1132,1,1252301,1252300,1252302
2830,L1_S25_F2301,11,T4718592,1,1252301,1252300,1252302
2831,L1_S25_F2303,1,T1,66,1252303,1252302,1252304
2832,L1_S25_F2305,1,T1,3579,1252305,1252304,1252306
2833,L1_S25_F2306,11,T512,17,1252306,1252305,1252307
2834,L1_S25_F2306,11,T524288,14,1252306,1252305,1252307
2835,L1_S25_F2306,11,T786432,10,1252306,1252305,1252307
2836,L1_S25_F2306,11,T262144,7,1252306,1252305,1252307
2837,L1_S25_F2306,11,T9174,5,1252306,1252305,1252307
2838,L1_S25_F2306,11,T83888,4,1252306,1252305,1252307
2839,L1_S25_F2306,11,T6553,3,1252306,1252305,1252307
2840,L1_S25_F2306,11,T786944,2,1252306,1252305,1252307
2841,L1_S25_F2306,11,T917,2,1252306,1252305,1252307
2842,L1_S25_F2306,11,T1132,1,1252306,1252305,1252307
2843,L1_S25_F2306,11,T4718592,1,1252306,1252305,1252307
2844,L1_S25_F2308,1,T1,66,1252308,1252307,1252309
2845,L1_S25_F2310,1,T1,3579,1252310,1252309,1252311
2846,L1_S25_F2311,11,T512,17,1252311,1252310,1252312
2847,L1_S25_F2311,11,T524288,14,1252311,1252310,1252312
2848,L1_S25_F2311,11,T786432,10,1252311,1252310,1252312
2849,L1_S25_F2311,11,T262144,7,1252311,1252310,1252312
2850,L1_S25_F2311,11,T9174,5,1252311,1252310,1252312
2851,L1_S25_F2311,11,T83888,4,1252311,1252310,1252312
2852,L1_S25_F2311,11,T6553,3,1252311,1252310,1252312
2853,L1_S25_F2311,11,T917,2,1252311,1252310,1252312
2854,L1_S25_F2311,11,T786944,2,1252311,1252310,1252312
2855,L1_S25_F2311,11,T1132,1,1252311,1252310,1252312
2856,L1_S25_F2311,11,T4718592,1,1252311,1252310,1252312
2857,L1_S25_F2313,1,T1,66,1252313,1252312,1252314
2858,L1_S25_F2315,1,T1,3579,1252315,1252314,1252316
2859,L1_S25_F2316,11,T512,17,1252316,1252315,1252317
2860,L1_S25_F2316,11,T524288,14,1252316,1252315,1252317
2861,L1_S25_F2316,11,T786432,10,1252316,1252315,1252317
2862,L1_S25_F2316,11,T262144,7,1252316,1252315,1252317
2863,L1_S25_F2316,11,T9174,5,1252316,1252315,1252317
2864,L1_S25_F2316,11,T83888,4,1252316,1252315,1252317
2865,L1_S25_F2316,11,T6553,3,1252316,1252315,1252317
2866,L1_S25_F2316,11,T786944,2,1252316,1252315,1252317
2867,L1_S25_F2316,11,T917,2,1252316,1252315,1252317
2868,L1_S25_F2316,11,T1132,1,1252316,1252315,1252317
2869,L1_S25_F2316,11,T4718592,1,1252316,1252315,1252317
2870,L1_S25_F2318,1,T1,66,1252318,1252317,1252319
2871,L1_S25_F2320,1,T1,3579,1252320,1252319,1252321
2872,L1_S25_F2321,11,T512,17,1252321,1252320,1252322
2873,L1_S25_F2321,11,T524288,14,1252321,1252320,1252322
2874,L1_S25_F2321,11,T786432,10,1252321,1252320,1252322
2875,L1_S25_F2321,11,T262144,7,1252321,1252320,1252322
2876,L1_S25_F2321,11,T9174,5,1252321,1252320,1252322
2877,L1_S25_F2321,11,T83888,4,1252321,1252320,1252322
2878,L1_S25_F2321,11,T6553,3,1252321,1252320,1252322
2879,L1_S25_F2321,11,T917,2,1252321,1252320,1252322
2880,L1_S25_F2321,11,T786944,2,1252321,1252320,1252322
2881,L1_S25_F2321,11,T1132,1,1252321,1252320,1252322
2882,L1_S25_F2321,11,T4718592,1,1252321,1252320,1252322
2883,L1_S25_F2323,1,T1,66,1252323,1252322,1252324
2884,L1_S25_F2325,1,T1,3579,1252325,1252324,1252326
2885,L1_S25_F2326,11,T512,17,1252326,1252325,1252327
2886,L1_S25_F2326,11,T524288,14,1252326,1252325,1252327
2887,L1_S25_F2326,11,T786432,10,1252326,1252325,1252327
2888,L1_S25_F2326,11,T262144,7,1252326,1252325,1252327
2889,L1_S25_F2326,11,T9174,5,1252326,1252325,1252327
2890,L1_S25_F2326,11,T83888,4,1252326,1252325,1252327
2891,L1_S25_F2326,11,T6553,3,1252326,1252325,1252327
2892,L1_S25_F2326,11,T786944,2,1252326,1252325,1252327
2893,L1_S25_F2326,11,T917,2,1252326,1252325,1252327
2894,L1_S25_F2326,11,T1132,1,1252326,1252325,1252327
2895,L1_S25_F2326,11,T4718592,1,1252326,1252325,1252327
2896,L1_S25_F2328,1,T1,18,1252328,1252327,1252329
2897,L1_S25_F2330,1,T1,3598,1252330,1252329,1252331
2898,L1_S25_F2331,6,T524288,9,1252331,1252330,1252332
2899,L1_S25_F2331,6,T83888,5,1252331,1252330,1252332
2900,L1_S25_F2331,6,T786432,1,1252331,1252330,1252332
2901,L1_S25_F2331,6,T41944,1,1252331,1252330,1252332
2902,L1_S25_F2331,6,T8912896,1,1252331,1252330,1252332
2903,L1_S25_F2331,6,T262144,1,1252331,1252330,1252332
2904,L1_S25_F2332,1,T1,18,1252332,1252331,1252333
2905,L1_S25_F2334,1,T1,3598,1252334,1252333,1252335
2906,L1_S25_F2335,6,T524288,9,1252335,1252334,1252336
2907,L1_S25_F2335,6,T83888,5,1252335,1252334,1252336
2908,L1_S25_F2335,6,T786432,1,1252335,1252334,1252336
2909,L1_S25_F2335,6,T8912896,1,1252335,1252334,1252336
2910,L1_S25_F2335,6,T262144,1,1252335,1252334,1252336
2911,L1_S25_F2335,6,T41944,1,1252335,1252334,1252336
2912,L1_S25_F2337,1,T1,18,1252337,1252336,1252338
2913,L1_S25_F2339,1,T1,3598,1252339,1252338,1252340
2914,L1_S25_F2340,6,T524288,9,1252340,1252339,1252341
2915,L1_S25_F2340,6,T83888,5,1252340,1252339,1252341
2916,L1_S25_F2340,6,T262144,1,1252340,1252339,1252341
2917,L1_S25_F2340,6,T8912896,1,1252340,1252339,1252341
2918,L1_S25_F2340,6,T786432,1,1252340,1252339,1252341
2919,L1_S25_F2340,6,T41944,1,1252340,1252339,1252341
2920,L1_S25_F2342,1,T1,18,1252342,1252341,1252343
2921,L1_S25_F2344,1,T1,3598,1252344,1252343,1252345
2922,L1_S25_F2345,6,T524288,9,1252345,1252344,1252346
2923,L1_S25_F2345,6,T83888,5,1252345,1252344,1252346
2924,L1_S25_F2345,6,T786432,1,1252345,1252344,1252346
2925,L1_S25_F2345,6,T8912896,1,1252345,1252344,1252346
2926,L1_S25_F2345,6,T262144,1,1252345,1252344,1252346
2927,L1_S25_F2345,6,T41944,1,1252345,1252344,1252346
2928,L1_S25_F2347,1,T1,18,1252347,1252346,1252348
2929,L1_S25_F2349,1,T1,3598,1252349,1252348,1252350
2930,L1_S25_F2350,6,T524288,9,1252350,1252349,1252351
2931,L1_S25_F2350,6,T83888,5,1252350,1252349,1252351
2932,L1_S25_F2350,6,T786432,1,1252350,1252349,1252351
2933,L1_S25_F2350,6,T41944,1,1252350,1252349,1252351
2934,L1_S25_F2350,6,T8912896,1,1252350,1252349,1252351
2935,L1_S25_F2350,6,T262144,1,1252350,1252349,1252351
2936,L1_S25_F2352,1,T1,18,1252352,1252351,1252353
2937,L1_S25_F2354,1,T1,3598,1252354,1252353,1252355
2938,L1_S25_F2355,6,T524288,9,1252355,1252354,1252356
2939,L1_S25_F2355,6,T83888,5,1252355,1252354,1252356
2940,L1_S25_F2355,6,T786432,1,1252355,1252354,1252356
2941,L1_S25_F2355,6,T262144,1,1252355,1252354,1252356
2942,L1_S25_F2355,6,T8912896,1,1252355,1252354,1252356
2943,L1_S25_F2355,6,T41944,1,1252355,1252354,1252356
2944,L1_S25_F2357,1,T1,18,1252357,1252356,1252358
2945,L1_S25_F2359,1,T1,3598,1252359,1252358,1252360
2946,L1_S25_F2360,6,T524288,9,1252360,1252359,1252361
2947,L1_S25_F2360,6,T83888,5,1252360,1252359,1252361
2948,L1_S25_F2360,6,T786432,1,1252360,1252359,1252361
2949,L1_S25_F2360,6,T262144,1,1252360,1252359,1252361
2950,L1_S25_F2360,6,T41944,1,1252360,1252359,1252361
2951,L1_S25_F2360,6,T8912896,1,1252360,1252359,1252361
2952,L1_S25_F2361,1,T1,18,1252361,1252360,1252362
2953,L1_S25_F2363,1,T1,3598,1252363,1252362,1252364
2954,L1_S25_F2364,6,T524288,9,1252364,1252363,1252365
2955,L1_S25_F2364,6,T83888,5,1252364,1252363,1252365
2956,L1_S25_F2364,6,T786432,1,1252364,1252363,1252365
2957,L1_S25_F2364,6,T8912896,1,1252364,1252363,1252365
2958,L1_S25_F2364,6,T262144,1,1252364,1252363,1252365
2959,L1_S25_F2364,6,T41944,1,1252364,1252363,1252365
2960,L1_S25_F2366,1,T1,18,1252366,1252365,1252367
2961,L1_S25_F2368,1,T1,3598,1252368,1252367,1252369
2962,L1_S25_F2369,6,T524288,9,1252369,1252368,1252370
2963,L1_S25_F2369,6,T83888,5,1252369,1252368,1252370
2964,L1_S25_F2369,6,T262144,1,1252369,1252368,1252370
2965,L1_S25_F2369,6,T8912896,1,1252369,1252368,1252370
2966,L1_S25_F2369,6,T786432,1,1252369,1252368,1252370
2967,L1_S25_F2369,6,T41944,1,1252369,1252368,1252370
2968,L1_S25_F2371,1,T1,18,1252371,1252370,1252372
2969,L1_S25_F2373,1,T1,3598,1252373,1252372,1252374
2970,L1_S25_F2374,6,T524288,9,1252374,1252373,1252375
2971,L1_S25_F2374,6,T83888,5,1252374,1252373,1252375
2972,L1_S25_F2374,6,T786432,1,1252374,1252373,1252375
2973,L1_S25_F2374,6,T262144,1,1252374,1252373,1252375
2974,L1_S25_F2374,6,T8912896,1,1252374,1252373,1252375
2975,L1_S25_F2374,6,T41944,1,1252374,1252373,1252375
2976,L1_S25_F2376,1,T1,18,1252376,1252375,1252377
2977,L1_S25_F2378,1,T1,3598,1252378,1252377,1252379
2978,L1_S25_F2379,6,T524288,9,1252379,1252378,1252380
2979,L1_S25_F2379,6,T83888,5,1252379,1252378,1252380
2980,L1_S25_F2379,6,T786432,1,1252379,1252378,1252380
2981,L1_S25_F2379,6,T8912896,1,1252379,1252378,1252380
2982,L1_S25_F2379,6,T262144,1,1252379,1252378,1252380
2983,L1_S25_F2379,6,T41944,1,1252379,1252378,1252380
2984,L1_S25_F2381,1,T1,18,1252381,1252380,1252382
2985,L1_S25_F2383,1,T1,3598,1252383,1252382,1252384
2986,L1_S25_F2384,6,T524288,9,1252384,1252383,1252385
2987,L1_S25_F2384,6,T83888,5,1252384,1252383,1252385
2988,L1_S25_F2384,6,T786432,1,1252384,1252383,1252385
